System,ClassName,CBO,DCC,ExportCoupling,ImportCoupling,NOM,WMC,Defect
poi_1_5,org.apache.poi.poifs.eventfilesystem.POIFSReaderRegistry,2,3,1,3,5,33,0
poi_1_5,org.apache.poi.poifs.filesystem.BATManaged,1,0,1,0,2,2,0
poi_1_5,org.apache.poi.poifs.filesystem.DirectoryEntry,1,3,4,3,7,7,1
poi_1_5,org.apache.poi.poifs.filesystem.DirectoryNode,9,9,3,12,17,79,1
poi_1_5,org.apache.poi.poifs.filesystem.DocumentDescriptor,2,1,1,1,3,29,0
poi_1_5,org.apache.poi.poifs.filesystem.DocumentEntry,1,0,4,0,1,1,0
poi_1_5,org.apache.poi.poifs.filesystem.DocumentInputStream,5,2,3,3,11,67,0
poi_1_5,org.apache.poi.poifs.filesystem.DocumentNode,7,3,3,6,8,14,0
poi_1_5,org.apache.poi.poifs.filesystem.DocumentOutputStream,1,0,2,0,7,22,0
poi_1_5,org.apache.poi.poifs.filesystem.Entry,3,1,4,1,6,6,0
poi_1_5,org.apache.poi.poifs.filesystem.EntryNode,4,3,3,3,9,26,0
poi_1_5,org.apache.poi.poifs.filesystem.POIFSDocument,15,8,7,12,11,51,0
poi_1_5,org.apache.poi.poifs.filesystem.POIFSDocumentPath,3,0,7,0,6,39,0
poi_1_5,org.apache.poi.poifs.filesystem.POIFSFileSystem,30,10,9,24,15,127,1
poi_1_5,org.apache.poi.poifs.filesystem.POIFSWriterEvent,1,2,2,2,4,8,0
poi_1_5,org.apache.poi.poifs.filesystem.POIFSWriterListener,1,1,4,1,1,1,0
poi_1_5,org.apache.poi.poifs.property.Child,0,0,2,0,4,4,0
poi_1_5,org.apache.poi.poifs.property.DirectoryProperty,7,1,6,1,6,48,0
poi_1_5,org.apache.poi.poifs.property.DocumentProperty,5,1,4,2,5,8,0
poi_1_5,org.apache.poi.poifs.property.Parent,0,2,0,2,4,4,0
poi_1_5,org.apache.poi.poifs.property.Property,14,4,12,4,28,80,1
poi_1_5,org.apache.poi.poifs.property.PropertyConstants,0,0,0,0,0,0,0
poi_1_5,org.apache.poi.poifs.property.PropertyFactory,5,1,1,4,1,15,0
poi_1_5,org.apache.poi.poifs.property.PropertyTable,9,5,2,7,9,53,0
poi_1_5,org.apache.poi.poifs.property.RootProperty,9,0,6,3,1,3,0
poi_1_5,org.apache.poi.poifs.storage.BATBlock,5,1,3,2,9,29,0
poi_1_5,org.apache.poi.poifs.storage.BigBlock,3,0,3,0,3,4,0
poi_1_5,org.apache.poi.poifs.storage.BlockAllocationTableReader,10,3,5,6,4,23,0
poi_1_5,org.apache.poi.poifs.storage.BlockAllocationTableWriter,5,2,2,3,7,30,0
poi_1_5,org.apache.poi.poifs.storage.BlockList,3,2,4,2,4,4,0
poi_1_5,org.apache.poi.poifs.storage.BlockListImpl,4,2,2,2,5,20,0
poi_1_5,org.apache.poi.poifs.storage.BlockWritable,6,0,6,0,1,1,0
poi_1_5,org.apache.poi.poifs.storage.DocumentBlock,3,1,1,2,6,26,1
poi_1_5,org.apache.poi.poifs.storage.HeaderBlockConstants,0,0,0,0,0,0,1
poi_1_5,org.apache.poi.poifs.storage.HeaderBlockReader,5,1,2,3,6,13,1
poi_1_5,org.apache.poi.poifs.storage.HeaderBlockWriter,7,2,2,5,5,27,1
poi_1_5,org.apache.poi.poifs.storage.ListManagedBlock,4,0,6,0,1,1,0
poi_1_5,org.apache.poi.poifs.storage.PropertyBlock,3,2,1,2,2,14,0
poi_1_5,org.apache.poi.poifs.storage.RawDataBlock,4,0,4,0,2,6,1
poi_1_5,org.apache.poi.poifs.storage.RawDataBlockList,6,0,4,2,0,0,0
poi_1_5,org.apache.poi.poifs.storage.SmallBlockTableReader,7,3,2,6,1,9,0
poi_1_5,org.apache.poi.poifs.storage.SmallBlockTableWriter,6,2,1,5,4,12,1
poi_1_5,org.apache.poi.poifs.storage.SmallDocumentBlock,7,2,5,2,10,48,0
poi_1_5,org.apache.poi.poifs.storage.SmallDocumentBlockList,3,0,1,2,0,0,0
poi_1_5,org.apache.poi.util.BinaryTree,1,0,1,0,47,154,0
poi_1_5,org.apache.poi.util.BitField,25,0,25,0,17,24,0
poi_1_5,org.apache.poi.util.ByteField,2,0,1,1,7,7,0
poi_1_5,org.apache.poi.util.FixedField,0,0,0,0,4,4,0
poi_1_5,org.apache.poi.util.HexDump,26,0,26,0,8,25,1
poi_1_5,org.apache.poi.util.IntList,4,0,4,0,22,65,0
poi_1_5,org.apache.poi.util.IntegerField,5,0,4,1,7,7,0
poi_1_5,org.apache.poi.util.LittleEndian,114,0,114,0,29,42,1
poi_1_5,org.apache.poi.util.LittleEndianConsts,0,0,0,0,0,0,0
poi_1_5,org.apache.poi.util.LongField,3,0,2,1,7,7,0
poi_1_5,org.apache.poi.util.POILogFactory,1,1,0,1,2,3,0
poi_1_5,org.apache.poi.util.POILogger,6,0,5,1,24,78,0
poi_1_5,org.apache.poi.util.ShortField,3,0,2,1,7,7,0
poi_1_5,org.apache.poi.util.ShortList,0,0,0,0,22,65,0
poi_1_5,org.apache.poi.util.StringUtil,9,0,9,0,6,30,1
pBeans_2_0,net.sourceforge.pbeans.AbstractStoreInfo,7,3,0,7,6,74,1
pBeans_2_0,net.sourceforge.pbeans.BeanFactory,1,0,1,0,1,1,0
pBeans_2_0,net.sourceforge.pbeans.Criteria,3,2,1,3,14,16,1
pBeans_2_0,net.sourceforge.pbeans.DefaultStoreInfo,10,3,1,10,0,0,0
pBeans_2_0,net.sourceforge.pbeans.DuplicateEntryException,1,0,1,0,0,0,0
pBeans_2_0,net.sourceforge.pbeans.GlobalPersistentID,4,1,4,1,6,10,1
pBeans_2_0,net.sourceforge.pbeans.IMultiValueContainer,1,0,1,0,3,3,0
pBeans_2_0,net.sourceforge.pbeans.Index,3,0,4,0,4,8,0
pBeans_2_0,net.sourceforge.pbeans.LogicalOperator,1,0,2,0,1,1,1
pBeans_2_0,net.sourceforge.pbeans.MissingEntryException,0,0,0,0,1,1,0
pBeans_2_0,net.sourceforge.pbeans.MultiValueContainer,1,0,1,0,3,3,0
pBeans_2_0,net.sourceforge.pbeans.Operator,2,0,2,0,2,2,0
pBeans_2_0,net.sourceforge.pbeans.Persistent,0,0,0,0,0,0,0
pBeans_2_0,net.sourceforge.pbeans.PersistentID,4,0,4,0,5,7,1
pBeans_2_0,net.sourceforge.pbeans.PersistentMap,3,2,2,3,8,18,1
pBeans_2_0,net.sourceforge.pbeans.PersistentMapEntry,2,3,1,3,6,6,0
pBeans_2_0,net.sourceforge.pbeans.SimpleLogicalOperator,2,0,2,0,3,3,0
pBeans_2_0,net.sourceforge.pbeans.SimpleOperator,0,0,0,0,4,6,0
pBeans_2_0,net.sourceforge.pbeans.Store,29,11,8,24,63,154,1
pBeans_2_0,net.sourceforge.pbeans.StoreException,5,0,5,0,0,0,0
pBeans_2_0,net.sourceforge.pbeans.StoreInfo,1,3,1,3,6,6,0
pBeans_2_0,net.sourceforge.pbeans.annotations.PersistentClass,1,1,1,1,6,6,0
pBeans_2_0,net.sourceforge.pbeans.annotations.PersistentProperty,1,0,1,0,4,4,0
pBeans_2_0,net.sourceforge.pbeans.annotations.PropertyIndex,1,0,2,0,3,3,0
pBeans_2_0,net.sourceforge.pbeans.annotations.TransientProperty,0,0,0,0,0,0,0
pBeans_2_0,net.sourceforge.pbeans.data.AbstractDatabase,12,6,7,7,32,112,1
pBeans_2_0,net.sourceforge.pbeans.data.BeanUnmarshaller,1,0,2,0,3,3,0
pBeans_2_0,net.sourceforge.pbeans.data.BeanWrapper,2,0,2,0,0,0,0
pBeans_2_0,net.sourceforge.pbeans.data.ConnectionPool,1,0,1,0,4,11,1
pBeans_2_0,net.sourceforge.pbeans.data.Database,2,3,3,3,8,8,1
pBeans_2_0,net.sourceforge.pbeans.data.DatabaseFactory,1,1,1,1,1,1,0
pBeans_2_0,net.sourceforge.pbeans.data.DefaultDatabaseFactory,3,1,1,2,4,7,0
pBeans_2_0,net.sourceforge.pbeans.data.FieldDescriptor,9,1,11,1,4,4,0
pBeans_2_0,net.sourceforge.pbeans.data.GenericDataSource,2,0,2,0,8,12,0
pBeans_2_0,net.sourceforge.pbeans.data.GenericDatabase,2,1,0,2,3,6,0
pBeans_2_0,net.sourceforge.pbeans.data.IndexDescriptor,4,0,4,0,6,10,0
pBeans_2_0,net.sourceforge.pbeans.data.ResultsIterator,1,0,3,0,1,1,0
pBeans_2_0,net.sourceforge.pbeans.data.hsqldb.DatabaseImpl,3,2,0,3,11,28,0
pBeans_2_0,net.sourceforge.pbeans.data.mysql.DatabaseImpl,2,1,0,2,14,33,0
pBeans_2_0,net.sourceforge.pbeans.data.postgresql.DatabaseImpl,3,2,0,3,18,43,0
pBeans_2_0,net.sourceforge.pbeans.data.sqlserver.DatabaseImpl,2,1,0,2,9,22,0
pBeans_2_0,net.sourceforge.pbeans.servlet.ConversionException,1,0,1,0,2,2,0
pBeans_2_0,net.sourceforge.pbeans.servlet.InitServlet,3,1,1,2,2,6,0
pBeans_2_0,net.sourceforge.pbeans.servlet.MissingEntryException,1,0,1,0,2,2,0
pBeans_2_0,net.sourceforge.pbeans.servlet.RequestHelper,5,1,0,5,5,15,0
pBeans_2_0,net.sourceforge.pbeans.servlet.ServletAccess,3,1,0,3,4,14,0
pBeans_2_0,net.sourceforge.pbeans.servlet.ServletMapper,2,0,1,1,5,28,0
pBeans_2_0,net.sourceforge.pbeans.servlet.UpdateResult,1,0,1,0,2,3,0
pBeans_2_0,net.sourceforge.pbeans.util.BeanMapper,0,0,0,0,2,8,0
pBeans_2_0,net.sourceforge.pbeans.util.Hash,4,0,4,0,2,3,0
pBeans_2_0,net.sourceforge.pbeans.util.NameValueArray,1,0,1,0,1,1,0
pBeans_1_0,net.sourceforge.pbeans.AbstractStoreInfo,4,4,0,5,6,74,1
pBeans_1_0,net.sourceforge.pbeans.DefaultStoreInfo,1,0,1,0,0,0,1
pBeans_1_0,net.sourceforge.pbeans.DuplicateEntryException,1,0,1,0,0,0,0
pBeans_1_0,net.sourceforge.pbeans.Index,3,0,4,0,4,8,1
pBeans_1_0,net.sourceforge.pbeans.ObjectClass,1,0,1,0,4,4,0
pBeans_1_0,net.sourceforge.pbeans.Persistent,0,0,6,0,0,0,1
pBeans_1_0,net.sourceforge.pbeans.PersistentMap,4,3,3,4,8,18,1
pBeans_1_0,net.sourceforge.pbeans.PersistentMapEntry,1,2,1,2,6,6,1
pBeans_1_0,net.sourceforge.pbeans.PersistentMapEntry_StoreInfo,1,1,0,1,1,1,1
pBeans_1_0,net.sourceforge.pbeans.PersistentMap_StoreInfo,1,2,0,3,1,1,1
pBeans_1_0,net.sourceforge.pbeans.Store,14,8,4,14,63,154,1
pBeans_1_0,net.sourceforge.pbeans.StoreException,3,0,3,0,0,0,0
pBeans_1_0,net.sourceforge.pbeans.StoreInfo,1,4,1,4,6,6,1
pBeans_1_0,net.sourceforge.pbeans.data.AbstractDatabase,7,4,4,4,32,112,1
pBeans_1_0,net.sourceforge.pbeans.data.ConnectionPool,1,0,1,0,4,11,1
pBeans_1_0,net.sourceforge.pbeans.data.Database,1,2,3,2,8,8,1
pBeans_1_0,net.sourceforge.pbeans.data.DatabaseFactory,1,1,1,1,1,1,0
pBeans_1_0,net.sourceforge.pbeans.data.DefaultDatabaseFactory,5,1,1,5,4,7,1
pBeans_1_0,net.sourceforge.pbeans.data.FieldDescriptor,6,0,8,0,4,4,1
pBeans_1_0,net.sourceforge.pbeans.data.GenericDataSource,0,0,0,0,8,12,1
pBeans_1_0,net.sourceforge.pbeans.data.GenericDatabase,3,1,1,2,3,6,1
pBeans_1_0,net.sourceforge.pbeans.data.IndexDescriptor,2,0,2,0,6,10,1
pBeans_1_0,net.sourceforge.pbeans.data.MySQLDatabase,3,1,1,2,4,6,1
pBeans_1_0,net.sourceforge.pbeans.data.ResultsIterator,1,0,3,0,1,1,0
pBeans_1_0,net.sourceforge.pbeans.data.SQLServerDatabase,3,1,1,2,4,8,1
pBeans_1_0,net.sourceforge.pbeans.util.BeanMapper,0,0,0,0,2,8,0
lucene_2_4,org.apache.lucene.LucenePackage,0,0,0,0,1,2,0
lucene_2_4,org.apache.lucene.analysis.Analyzer,9,1,13,1,2,2,1
lucene_2_4,org.apache.lucene.analysis.CachingTokenFilter,3,2,0,3,3,6,1
lucene_2_4,org.apache.lucene.analysis.CharArraySet,1,0,1,0,17,57,1
lucene_2_4,org.apache.lucene.analysis.CharTokenizer,2,1,0,2,3,10,1
lucene_2_4,org.apache.lucene.analysis.ISOLatin1AccentFilter,3,2,0,3,2,189,0
lucene_2_4,org.apache.lucene.analysis.KeywordAnalyzer,3,1,0,4,1,1,1
lucene_2_4,org.apache.lucene.analysis.KeywordTokenizer,3,1,1,2,1,3,1
lucene_2_4,org.apache.lucene.analysis.LengthFilter,3,2,0,3,1,4,0
lucene_2_4,org.apache.lucene.analysis.LetterTokenizer,0,0,0,0,1,1,0
lucene_2_4,org.apache.lucene.analysis.LowerCaseFilter,4,2,1,3,1,2,0
lucene_2_4,org.apache.lucene.analysis.LowerCaseTokenizer,2,0,2,0,1,1,1
lucene_2_4,org.apache.lucene.analysis.PerFieldAnalyzerWrapper,1,2,0,2,3,4,1
lucene_2_4,org.apache.lucene.analysis.PorterStemFilter,4,3,0,4,1,3,0
lucene_2_4,org.apache.lucene.analysis.PorterStemmer,1,0,1,0,26,208,0
lucene_2_4,org.apache.lucene.analysis.SimpleAnalyzer,4,1,1,4,1,1,1
lucene_2_4,org.apache.lucene.analysis.SinkTokenizer,3,1,1,2,5,10,0
lucene_2_4,org.apache.lucene.analysis.StopAnalyzer,5,2,0,6,1,1,1
lucene_2_4,org.apache.lucene.analysis.StopFilter,6,3,2,4,3,8,1
lucene_2_4,org.apache.lucene.analysis.TeeTokenFilter,3,3,0,4,1,3,0
lucene_2_4,org.apache.lucene.analysis.Token,22,1,23,2,7,10,1
lucene_2_4,org.apache.lucene.analysis.TokenFilter,9,1,8,1,1,1,1
lucene_2_4,org.apache.lucene.analysis.TokenStream,14,1,22,2,2,2,1
lucene_2_4,org.apache.lucene.analysis.Tokenizer,8,0,8,0,1,1,1
lucene_2_4,org.apache.lucene.analysis.WhitespaceAnalyzer,3,1,0,4,1,1,1
lucene_2_4,org.apache.lucene.analysis.WhitespaceTokenizer,1,0,1,0,1,2,1
lucene_2_4,org.apache.lucene.analysis.WordlistLoader,2,0,2,0,3,10,1
lucene_2_4,org.apache.lucene.analysis.standard.StandardAnalyzer,6,2,0,7,1,1,1
lucene_2_4,org.apache.lucene.analysis.standard.StandardFilter,4,2,1,3,1,8,0
lucene_2_4,org.apache.lucene.analysis.standard.StandardTokenizer,4,2,1,3,11,43,1
lucene_2_4,org.apache.lucene.analysis.standard.StandardTokenizerImpl,2,1,1,1,22,65,0
lucene_2_4,org.apache.lucene.document.AbstractField,2,1,2,1,16,39,1
lucene_2_4,org.apache.lucene.document.DateField,1,0,1,0,6,11,1
lucene_2_4,org.apache.lucene.document.DateTools,1,0,1,0,6,27,1
lucene_2_4,org.apache.lucene.document.Document,10,2,24,2,13,38,0
lucene_2_4,org.apache.lucene.document.Field,3,1,3,2,18,42,1
lucene_2_4,org.apache.lucene.document.FieldSelector,2,1,12,1,1,1,0
lucene_2_4,org.apache.lucene.document.FieldSelectorResult,6,0,7,0,2,6,1
lucene_2_4,org.apache.lucene.document.Fieldable,10,1,15,1,18,18,1
lucene_2_4,org.apache.lucene.document.LoadFirstFieldSelector,1,1,0,1,1,1,0
lucene_2_4,org.apache.lucene.document.MapFieldSelector,1,1,0,1,1,2,0
lucene_2_4,org.apache.lucene.document.NumberTools,0,0,0,0,2,10,1
lucene_2_4,org.apache.lucene.document.SetBasedFieldSelector,1,1,0,1,1,3,0
lucene_2_4,org.apache.lucene.index.BufferedDeletes,2,3,1,3,4,7,1
lucene_2_4,org.apache.lucene.index.ByteBlockPool,4,0,4,0,4,10,0
lucene_2_4,org.apache.lucene.index.ByteSliceReader,7,2,5,2,10,33,0
lucene_2_4,org.apache.lucene.index.ByteSliceWriter,1,1,0,1,5,21,0
lucene_2_4,org.apache.lucene.index.CharBlockPool,5,1,4,1,2,3,0
lucene_2_4,org.apache.lucene.index.CheckIndex,11,4,0,12,10,86,1
lucene_2_4,org.apache.lucene.index.CompoundFileReader,5,4,2,5,13,18,0
lucene_2_4,org.apache.lucene.index.CompoundFileWriter,6,3,3,4,5,20,0
lucene_2_4,org.apache.lucene.index.ConcurrentMergeScheduler,2,3,1,3,19,38,1
lucene_2_4,org.apache.lucene.index.CorruptIndexException,7,0,7,0,0,0,0
lucene_2_4,org.apache.lucene.index.DefaultSkipListReader,3,1,1,2,7,9,0
lucene_2_4,org.apache.lucene.index.DefaultSkipListWriter,4,1,2,2,3,5,0
lucene_2_4,org.apache.lucene.index.DirectoryIndexReader,14,6,3,15,19,57,1
lucene_2_4,org.apache.lucene.index.DocConsumer,2,3,2,3,5,5,0
lucene_2_4,org.apache.lucene.index.DocConsumerPerThread,1,1,4,1,2,2,0
lucene_2_4,org.apache.lucene.index.DocFieldConsumer,5,4,5,4,6,6,0
lucene_2_4,org.apache.lucene.index.DocFieldConsumerPerField,3,1,7,1,2,2,0
lucene_2_4,org.apache.lucene.index.DocFieldConsumerPerThread,3,3,7,3,4,4,0
lucene_2_4,org.apache.lucene.index.DocFieldConsumers,5,5,2,8,8,16,0
lucene_2_4,org.apache.lucene.index.DocFieldConsumersPerField,3,3,2,3,2,2,0
lucene_2_4,org.apache.lucene.index.DocFieldConsumersPerThread,5,6,2,7,4,10,0
lucene_2_4,org.apache.lucene.index.DocFieldProcessor,4,5,2,6,5,6,1
lucene_2_4,org.apache.lucene.index.DocFieldProcessorPerField,4,4,1,5,1,1,0
lucene_2_4,org.apache.lucene.index.DocFieldProcessorPerThread,15,6,9,12,6,45,1
lucene_2_4,org.apache.lucene.index.DocInverter,9,6,7,9,6,8,0
lucene_2_4,org.apache.lucene.index.DocInverterPerField,16,7,8,14,2,15,1
lucene_2_4,org.apache.lucene.index.DocInverterPerThread,11,9,8,12,4,4,1
lucene_2_4,org.apache.lucene.index.DocumentsWriter,41,14,36,32,71,246,1
lucene_2_4,org.apache.lucene.index.DocumentsWriterThreadState,3,2,4,3,1,1,1
lucene_2_4,org.apache.lucene.index.FieldInfo,15,0,28,0,0,0,1
lucene_2_4,org.apache.lucene.index.FieldInfos,20,5,23,6,17,41,1
lucene_2_4,org.apache.lucene.index.FieldReaderException,1,0,1,0,0,0,0
lucene_2_4,org.apache.lucene.index.FieldSortedTermVectorMapper,1,1,0,2,4,4,0
lucene_2_4,org.apache.lucene.index.FieldsReader,16,9,2,15,4,19,1
lucene_2_4,org.apache.lucene.index.FieldsWriter,11,8,4,8,3,14,1
lucene_2_4,org.apache.lucene.index.FilterIndexReader,4,10,0,10,23,23,1
lucene_2_4,org.apache.lucene.index.FreqProxFieldMergeState,8,5,1,9,2,13,0
lucene_2_4,org.apache.lucene.index.FreqProxTermsWriter,18,11,3,20,10,71,1
lucene_2_4,org.apache.lucene.index.FreqProxTermsWriterPerField,10,9,3,10,10,31,0
lucene_2_4,org.apache.lucene.index.FreqProxTermsWriterPerThread,4,5,3,6,4,4,0
lucene_2_4,org.apache.lucene.index.IndexCommit,5,1,4,1,11,15,1
lucene_2_4,org.apache.lucene.index.IndexCommitPoint,0,0,1,0,2,2,0
lucene_2_4,org.apache.lucene.index.IndexDeletionPolicy,2,0,5,0,2,2,0
lucene_2_4,org.apache.lucene.index.IndexFileDeleter,9,4,2,7,13,53,1
lucene_2_4,org.apache.lucene.index.IndexFileNameFilter,3,0,2,1,1,6,0
lucene_2_4,org.apache.lucene.index.IndexFileNames,4,0,4,0,0,0,0
lucene_2_4,org.apache.lucene.index.IndexModifier,4,6,0,8,23,153,1
lucene_2_4,org.apache.lucene.index.IndexReader,45,11,73,19,53,87,1
lucene_2_4,org.apache.lucene.index.IndexWriter,30,17,14,27,42,92,1
lucene_2_4,org.apache.lucene.index.IntBlockPool,3,1,2,1,2,5,0
lucene_2_4,org.apache.lucene.index.InvertedDocConsumer,3,4,3,4,6,6,0
lucene_2_4,org.apache.lucene.index.InvertedDocConsumerPerField,1,2,3,2,4,4,0
lucene_2_4,org.apache.lucene.index.InvertedDocConsumerPerThread,2,4,4,4,4,4,0
lucene_2_4,org.apache.lucene.index.InvertedDocEndConsumer,2,4,2,4,5,5,0
lucene_2_4,org.apache.lucene.index.InvertedDocEndConsumerPerField,1,0,3,0,2,2,0
lucene_2_4,org.apache.lucene.index.InvertedDocEndConsumerPerThread,2,3,4,3,4,4,0
lucene_2_4,org.apache.lucene.index.KeepOnlyLastCommitDeletionPolicy,3,0,2,1,2,3,0
lucene_2_4,org.apache.lucene.index.LogByteSizeMergePolicy,3,1,1,2,5,5,1
lucene_2_4,org.apache.lucene.index.LogDocMergePolicy,3,1,1,2,3,3,1
lucene_2_4,org.apache.lucene.index.LogMergePolicy,6,4,3,4,18,84,1
lucene_2_4,org.apache.lucene.index.MergeDocIDRemapper,5,2,2,3,1,11,1
lucene_2_4,org.apache.lucene.index.MergePolicy,7,4,7,4,6,6,1
lucene_2_4,org.apache.lucene.index.MergeScheduler,1,1,1,1,2,2,0
lucene_2_4,org.apache.lucene.index.MultiLevelSkipListReader,3,1,1,2,9,30,0
lucene_2_4,org.apache.lucene.index.MultiLevelSkipListWriter,3,2,1,2,5,16,1
lucene_2_4,org.apache.lucene.index.MultiReader,3,9,0,11,24,48,1
lucene_2_4,org.apache.lucene.index.MultiSegmentReader,13,14,3,17,35,65,1
lucene_2_4,org.apache.lucene.index.MultipleTermPositions,4,4,1,5,9,18,0
lucene_2_4,org.apache.lucene.index.NormsWriter,8,4,2,10,6,29,0
lucene_2_4,org.apache.lucene.index.NormsWriterPerField,8,5,2,7,4,11,0
lucene_2_4,org.apache.lucene.index.NormsWriterPerThread,3,6,2,7,5,5,0
lucene_2_4,org.apache.lucene.index.ParallelArrayTermVectorMapper,3,2,1,4,3,11,0
lucene_2_4,org.apache.lucene.index.ParallelReader,9,9,0,10,25,47,1
lucene_2_4,org.apache.lucene.index.Payload,4,0,3,1,4,7,0
lucene_2_4,org.apache.lucene.index.PositionBasedTermVectorMapper,0,1,0,1,4,9,0
lucene_2_4,org.apache.lucene.index.RawPostingList,3,0,10,0,0,0,0
lucene_2_4,org.apache.lucene.index.ReadOnlyMultiSegmentReader,4,3,3,4,1,1,1
lucene_2_4,org.apache.lucene.index.ReadOnlySegmentReader,3,0,2,2,3,5,0
lucene_2_4,org.apache.lucene.index.ReusableStringReader,2,0,2,0,4,6,0
lucene_2_4,org.apache.lucene.index.SegmentInfo,17,3,12,5,0,0,1
lucene_2_4,org.apache.lucene.index.SegmentInfos,19,3,13,8,5,14,1
lucene_2_4,org.apache.lucene.index.SegmentMergeInfo,6,4,3,4,4,11,1
lucene_2_4,org.apache.lucene.index.SegmentMergeQueue,5,0,2,3,2,6,0
lucene_2_4,org.apache.lucene.index.SegmentMerger,24,13,4,23,16,59,1
lucene_2_4,org.apache.lucene.index.SegmentReader,28,21,11,32,36,110,1
lucene_2_4,org.apache.lucene.index.SegmentTermDocs,13,7,3,11,11,34,1
lucene_2_4,org.apache.lucene.index.SegmentTermEnum,6,5,2,6,12,21,0
lucene_2_4,org.apache.lucene.index.SegmentTermPositionVector,2,1,1,1,2,8,0
lucene_2_4,org.apache.lucene.index.SegmentTermPositions,4,4,1,5,7,11,1
lucene_2_4,org.apache.lucene.index.SegmentTermVector,2,0,2,0,7,14,0
lucene_2_4,org.apache.lucene.index.SerialMergeScheduler,2,1,1,1,2,3,0
lucene_2_4,org.apache.lucene.index.SnapshotDeletionPolicy,2,4,0,4,5,8,1
lucene_2_4,org.apache.lucene.index.SortedTermVectorMapper,2,1,0,2,3,20,0
lucene_2_4,org.apache.lucene.index.StaleReaderException,1,0,1,0,0,0,0
lucene_2_4,org.apache.lucene.index.StoredFieldsWriter,9,5,3,10,10,39,1
lucene_2_4,org.apache.lucene.index.StoredFieldsWriterPerField,6,4,1,7,2,15,1
lucene_2_4,org.apache.lucene.index.StoredFieldsWriterPerThread,5,6,2,7,4,6,1
lucene_2_4,org.apache.lucene.index.Term,30,0,51,0,10,14,1
lucene_2_4,org.apache.lucene.index.TermBuffer,5,4,1,4,9,16,0
lucene_2_4,org.apache.lucene.index.TermDocs,10,2,12,2,8,8,0
lucene_2_4,org.apache.lucene.index.TermEnum,14,1,18,1,5,7,1
lucene_2_4,org.apache.lucene.index.TermFreqVector,2,0,9,0,6,6,1
lucene_2_4,org.apache.lucene.index.TermInfo,8,0,8,0,2,2,0
lucene_2_4,org.apache.lucene.index.TermInfosReader,9,7,2,8,15,43,1
lucene_2_4,org.apache.lucene.index.TermInfosWriter,8,6,2,6,4,15,1
lucene_2_4,org.apache.lucene.index.TermPositionVector,1,1,1,1,2,2,0
lucene_2_4,org.apache.lucene.index.TermPositions,13,0,18,0,1,1,0
lucene_2_4,org.apache.lucene.index.TermVectorEntry,3,1,3,1,11,18,0
lucene_2_4,org.apache.lucene.index.TermVectorEntryFreqSortedComparator,1,0,0,1,1,3,0
lucene_2_4,org.apache.lucene.index.TermVectorMapper,1,1,7,1,5,5,0
lucene_2_4,org.apache.lucene.index.TermVectorOffsetInfo,4,0,10,0,6,10,1
lucene_2_4,org.apache.lucene.index.TermVectorsReader,11,6,3,9,8,46,0
lucene_2_4,org.apache.lucene.index.TermVectorsTermsWriter,10,7,3,13,12,47,1
lucene_2_4,org.apache.lucene.index.TermVectorsTermsWriterPerField,14,9,2,15,8,50,1
lucene_2_4,org.apache.lucene.index.TermVectorsTermsWriterPerThread,7,8,2,9,6,12,0
lucene_2_4,org.apache.lucene.index.TermVectorsWriter,10,6,2,9,14,49,1
lucene_2_4,org.apache.lucene.index.TermsHash,8,7,3,11,10,50,0
lucene_2_4,org.apache.lucene.index.TermsHashConsumer,3,5,3,5,7,7,0
lucene_2_4,org.apache.lucene.index.TermsHashConsumerPerField,1,3,4,3,6,6,0
lucene_2_4,org.apache.lucene.index.TermsHashConsumerPerThread,2,4,5,4,4,4,0
lucene_2_4,org.apache.lucene.index.TermsHashPerField,17,13,10,15,17,125,0
lucene_2_4,org.apache.lucene.index.TermsHashPerThread,16,11,9,13,7,20,0
lucene_2_4,org.apache.lucene.queryParser.CharStream,1,0,2,0,10,10,1
lucene_2_4,org.apache.lucene.queryParser.FastCharStream,1,0,1,0,13,18,0
lucene_2_4,org.apache.lucene.queryParser.MultiFieldQueryParser,6,3,0,7,9,31,0
lucene_2_4,org.apache.lucene.queryParser.ParseException,2,1,1,1,2,32,1
lucene_2_4,org.apache.lucene.queryParser.QueryParser,26,12,1,26,48,300,1
lucene_2_4,org.apache.lucene.queryParser.QueryParserConstants,1,0,1,0,0,0,0
lucene_2_4,org.apache.lucene.queryParser.QueryParserTokenManager,4,2,1,3,33,359,1
lucene_2_4,org.apache.lucene.queryParser.Token,3,0,3,0,2,3,1
lucene_2_4,org.apache.lucene.queryParser.TokenMgrError,2,0,2,0,3,25,1
lucene_2_4,org.apache.lucene.search.BooleanClause,10,1,10,1,9,14,0
lucene_2_4,org.apache.lucene.search.BooleanQuery,16,8,9,11,18,47,1
lucene_2_4,org.apache.lucene.search.BooleanScorer,4,4,1,4,10,41,1
lucene_2_4,org.apache.lucene.search.BooleanScorer2,10,4,1,10,16,40,1
lucene_2_4,org.apache.lucene.search.CachingSpanFilter,2,4,0,4,7,12,1
lucene_2_4,org.apache.lucene.search.CachingWrapperFilter,2,3,1,3,4,7,1
lucene_2_4,org.apache.lucene.search.ComplexExplanation,11,0,10,1,4,7,1
lucene_2_4,org.apache.lucene.search.ConjunctionScorer,3,3,1,3,11,26,1
